id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
1481022,Munich Central in Giesing,914691,Klaus,,Obergiesing,48.11576,11.58076,Entire home/apt,51,2,207,2022-06-03,2.03,2,231,36,
1481834,Best connected near Ostbahnhof,7928047,Gordon,,Au-Haidhausen,48.12828,11.60084,Entire home/apt,80,3,54,2022-06-05,0.57,1,0,4,
1505287,3 Room Apartment in Munich,3748479,Thomas,,Schwabing-Freimann,48.18101,11.58605,Entire home/apt,264,3,8,2019-10-07,0.08,1,189,0,
1505430,MUNICH OKTOBERFEST 2 rooms 4 people,8042469,Jochen,,Feldmoching-Hasenbergl,48.21767,11.54281,Private room,45,1,11,2018-05-30,0.12,5,171,0,
1518352,Cosy Apartment in Munich,8104861,Isabel,,Au-Haidhausen,48.13336,11.60337,Entire home/apt,85,3,142,2022-06-06,2.17,1,208,25,
1518980,romantic bedroom with fourposterbed,7819546,Helena,,Au-Haidhausen,48.1279,11.60257,Private room,66,2,99,2022-06-18,0.93,1,43,21,
1534335,Quiet appartement for two in Munich Laim,8182662,Mali & Albert,,Laim,48.12815,11.50612,Entire home/apt,40,3,135,2022-06-14,1.55,1,0,7,
1536195,Flat in funky lil'Glass house,8192308,Cornelius,,Milbertshofen-Am Hart,48.18236,11.57986,Entire home/apt,105,14,14,2018-09-29,0.15,1,233,0,
1537237,Dream in Trudering,8196705,Franziska,,Tudering-Riem,48.11508,11.68651,Private room,56,1,67,2022-05-29,0.63,1,286,6,
1547864,schöne   kleine Wohnung,934194,Klaus,,Berg am Laim,48.124,11.61609,Private room,71,1,0,,,1,362,0,
1553501,Stilvolle Neubauwohnung mit Grill-Loggia,8272756,Sebastian,,Schwabing-West,48.17526,11.58072,Entire home/apt,199,3,53,2022-06-15,0.52,1,36,1,
1560042,Frisch und freundlich in weiß-rot,1909709,Gabriele,,Pasing-Obermenzing,48.1597,11.45158,Private room,37,1,36,2022-04-19,0.34,3,286,2,
1563900,LOFT Appartment mit Alpenblick,6014635,Marius,,Thalkirchen-Obersendling-Forstenried-Fürstenried-Solln,48.09456,11.53853,Entire home/apt,240,5,5,2014-09-27,0.05,1,219,0,
1576125,Quiet and Relaxing Room with own Bath,8378646,Ralf,,Allach-Untermenzing,48.17912,11.46728,Private room,38,1,38,2019-10-19,0.62,2,0,0,
1576417,Quiet and Relaxing Rooms with own Bath for 3People,8378646,Ralf,,Allach-Untermenzing,48.18063,11.46759,Private room,44,1,58,2020-01-19,1.00,2,0,0,
1582913,"Beautiful flat, very central",8427475,Martina,,Schwabing-West,48.16187,11.57448,Entire home/apt,89,5,24,2019-09-29,0.23,1,336,0,
1583637,Comfortable & next to the Oktoberfest,3664843,Florian,,Ludwigsvorstadt-Isarvorstadt,48.13296,11.55499,Private room,69,2,130,2019-12-15,1.38,1,0,0,
1585526,Tolle Altbauwohnung nahe Theresienwiese,7680306,Katharina,,Schwanthalerhöhe,48.1385,11.52979,Private room,235,3,4,2018-11-15,0.05,2,362,0,
1591094,"geräumig, freundlich, hell, blau",1909709,Gabriele,,Pasing-Obermenzing,48.1597,11.45158,Private room,39,1,40,2022-06-05,0.38,3,188,3,
1593284,Mollies- Zimmer in schicker WG,8498436,Elke,,Ramersdorf-Perlach,48.11678,11.60533,Private room,27,21,60,2021-04-16,0.56,2,113,0,
1593971,Leos  - Zimmer in schicker WG,8498436,Elke,,Ramersdorf-Perlach,48.11708,11.60471,Private room,27,14,73,2022-03-18,0.73,2,84,3,
1596778,Quiet room in the West of Munich,8509811,Constanze,,Allach-Untermenzing,48.19147,11.45172,Private room,120,1,0,,,1,365,0,
1597701,Munich - cozy room! city center,5267428,Benjamin,,Obergiesing,48.1155,11.58079,Private room,75,2,233,2022-05-29,2.19,1,111,17,
1598100,Cozy accomodation in a shared room / entire acc,8519979,Ankit,,Pasing-Obermenzing,48.14715,11.46045,Shared room,263,1,1,2016-04-15,0.01,1,179,0,
1603105,Okoberfest langes WE Anfang Oktober,8542422,Olivia,,Milbertshofen-Am Hart,48.18311,11.56932,Entire home/apt,240,3,0,,,1,365,0,
1605615,"Central, bright & modern (+balcony)",8553314,Matthias,,Thalkirchen-Obersendling-Forstenried-Fürstenried-Solln,48.10417,11.54607,Private room,56,20,147,2022-06-06,1.49,1,304,4,
1607395,Wohnung im Zentrum Münchens!,8562088,Thorsten,,Milbertshofen-Am Hart,48.18525,11.57318,Entire home/apt,290,1,0,,,1,365,0,
1607724,65m² in the Heart of Munich,6667825,Toby,,Ludwigsvorstadt-Isarvorstadt,48.13352,11.57866,Entire home/apt,120,2,35,2020-03-02,0.35,2,0,0,
1608496,Flat -5 mins walking to Octoberfest,8567254,Nina,,Schwanthalerhöhe,48.1356,11.54227,Entire home/apt,166,3,24,2019-09-30,0.23,1,0,0,
1611135,Billiger Zimmer München,8579369,Kelen,,Schwabing-Freimann,48.19002,11.61537,Private room,60,2,3,2021-11-02,0.04,4,164,1,
1611141,Billiger Zimmer München 2,8579369,Kelen,,Schwabing-Freimann,48.19086,11.61572,Private room,60,2,7,2022-05-16,0.09,4,100,1,
1611722,Billiger Schlafzimmer im München,8579369,Kelen,,Schwabing-Freimann,48.1892,11.61643,Private room,60,2,13,2019-01-23,0.12,4,199,0,
1612474,Bijou: 3-Z.-Whg.  Bestlage Schwabing Engl.-Garten,5723315,Bernd,,Schwabing-Freimann,48.15418,11.58815,Entire home/apt,73,7,5,2021-08-05,0.16,1,248,2,
1632238,Nice apartment in Munich!,8671232,Paul,,Neuhausen-Nymphenburg,48.15998,11.52576,Entire home/apt,43,90,36,2022-02-15,0.34,1,119,1,
1634302,WG-Zimmer zum Oktoberfestwochenende,8681679,Johannes,,Pasing-Obermenzing,48.14342,11.44839,Private room,127,1,0,,,1,365,0,
1637127,Nice room in a quiet 2-room Apartment.. 2 beds,8694541,Jan,,Milbertshofen-Am Hart,48.18479,11.56438,Private room,49,1,397,2022-06-15,5.22,1,233,46,
1639451,One guest room available,8491437,Angelina,,Moosach,48.17191,11.53398,Private room,79,1,5,2018-06-21,0.06,1,363,0,
1639990,Zimmer mit eigenem Bad - messenah,5113477,Manfred Und Hilda,,Bogenhausen,48.15024,11.63468,Private room,57,2,35,2022-02-12,0.33,1,237,4,
1642680,QuiteRoomCloseToMunich´sCenter,8720421,Norbert,,Sendling,48.11606,11.55044,Private room,45,120,8,2017-07-05,0.08,1,275,0,
1648891,Room - Heart of Munich,3074606,Julius,,Maxvorstadt,48.15344,11.5759,Private room,850,300,0,,,1,362,0,
1651743,2 Room App. near Viktualienmarkt,2024648,Tammy,,Ludwigsvorstadt-Isarvorstadt,48.13204,11.57856,Entire home/apt,134,180,2,2018-06-14,0.04,4,365,0,
1653116,Entire Penthouse in Maxvorstadt - central & calm,4339032,Semra,,Schwabing-West,48.16028,11.56228,Entire home/apt,79,2,12,2022-05-29,0.27,1,5,3,
1654425,Attic apartment with own bathroom near subway,4073746,Friederike,,Untergiesing-Harlaching,48.10398,11.57862,Entire home/apt,75,2,207,2022-06-19,2.46,2,44,24,
1658891,Zentrale Wohnung München,8791794,Markus,,Altstadt-Lehel,48.14206,11.58371,Entire home/apt,50,20,6,2019-06-30,0.06,1,0,0,
1666171,Next to Oktoberfest Central Munich,8825230,Kate,,Schwanthalerhöhe,48.13234,11.54078,Entire home/apt,73,4,27,2022-05-15,0.27,1,215,2,
1666402,Beautiful Old-style apartment in Schwabing,5236378,Oliver,,Schwabing-Freimann,48.16708,11.5905,Private room,86,2,27,2022-06-14,0.26,1,332,3,
1666610,"BAUMA Munich 2022, 3 separate rooms, fits 6 people",8042469,Jochen,,Feldmoching-Hasenbergl,48.21806,11.54237,Private room,69,3,2,2015-06-25,0.02,5,182,0,
1667652,Sonniges Zimmer und zentral,8818530,Charo,,Au-Haidhausen,48.12904,11.60023,Private room,50,2,29,2022-02-14,0.27,1,227,10,
1667717,Royal Living,2015792,Kamyar,,Schwabing-West,48.16094,11.57937,Entire home/apt,76,1,4,2019-10-07,0.09,1,0,0,
1671501,"Guest room, 2 stops from Messe",8455323,Tina,,Berg am Laim,48.1287,11.65576,Private room,85,1,42,2022-06-03,0.39,1,341,3,
1674377,Gemütliches Privatzimmer im DG mit sep. Bad,8862360,Daniela,,Tudering-Riem,48.11646,11.68853,Private room,110,3,26,2022-06-02,0.42,1,198,1,
1675536,Little Oasis in Munich,8866639,Katharina,,Sendling,48.11951,11.54167,Entire home/apt,149,2,23,2019-12-24,0.22,1,170,0,
1677659,OKTOBERFEST FLAT. 10 min to Wiesn,8876094,Christian,,Maxvorstadt,48.15469,11.56922,Entire home/apt,240,3,7,2022-04-11,0.07,1,252,1,
1682641,Cosy colourful room - for ladies,86473,Barbara,,Laim,48.13687,11.51666,Private room,30,2,175,2022-06-12,1.65,1,73,5,
1685902,2-Zi/1-bedroom flat Central Munich,8911294,Mirjam,,Altstadt-Lehel,48.13417,11.58034,Entire home/apt,92,3,15,2019-04-13,0.14,1,81,0,
1690342,Private room close to Oktoberfest,8921724,Mihai,,Schwanthalerhöhe,48.1384,11.53022,Private room,95,1,6,2018-10-07,0.10,1,173,0,
1691822,"Cozy Studio in hip district, right in the center",8352740,Josef,,Ludwigsvorstadt-Isarvorstadt,48.1252,11.56486,Entire home/apt,106,3,33,2019-12-19,0.60,1,0,0,
1692114,Charmante zimmer mit  Alpenblick.!,8938688,Halina,,Ramersdorf-Perlach,48.10064,11.64081,Shared room,53,1,28,2022-05-12,0.30,1,358,5,
1707646,"Zimmer nahe Oktoberfest, sehr ruhig",2329918,Julia T,,Schwanthalerhöhe,48.13266,11.53624,Private room,37,4,99,2019-11-15,0.93,1,45,0,
1711536,Placetostay Oktoberfest Munich,8578834,Hellen,,Schwabing-Freimann,48.20468,11.59673,Private room,80,1,8,2018-10-07,0.09,2,249,0,
1715557,Room with a view on the Oktoberfest,9046687,Zoran,,Schwanthalerhöhe,48.13353,11.5458,Private room,245,20,30,2019-11-10,0.32,3,353,0,
1726369,New! Very close to Westprk and City,2634855,Artemis,,Sendling-Westpark,48.1261,11.53603,Entire home/apt,399,2,0,,,3,141,0,
1730263,Schönes Zimmer in 3er WG,9116472,Tanja,,Milbertshofen-Am Hart,48.18378,11.56688,Private room,35,3,8,2017-10-02,0.10,1,0,0,
1734262,Living in Munich at the Park,2024648,Tammy,,Schwabing-Freimann,48.17559,11.58304,Entire home/apt,100,180,0,,,4,267,0,
1741109,Cozy Guestroom for 2 PAX (max),1808150,Anita,,Ludwigsvorstadt-Isarvorstadt,48.12902,11.56157,Entire home/apt,105,7,10,2022-05-14,0.12,1,0,1,
1758254,Spacious apartment in Munich's top location *,9244811,Valentina,,Schwabing-Freimann,48.17183,11.60026,Entire home/apt,142,2,8,2022-05-13,0.18,1,173,3,
1780894,Glockenbach -cosy high ceiling room,9348224,Monika,,Ludwigsvorstadt-Isarvorstadt,48.13039,11.56959,Private room,80,1,29,2022-05-30,0.32,1,270,1,
1805167,Placetostay Attic Munich,8578834,Hellen,,Schwabing-Freimann,48.20489,11.59621,Private room,60,1,30,2021-10-25,0.30,2,128,2,
1805843,"helle, ruhige und zentral gelegene 2 Zimmer-Whg",9464164,Dorothee,,Laim,48.13686,11.51685,Entire home/apt,50,7,1,2021-02-14,0.06,1,0,0,
1865548,Quiet flat close to central station,1009438,Alex,,Maxvorstadt,48.14333,11.55844,Entire home/apt,129,1,669,2022-06-19,6.41,10,145,96,
1933035,Nice room in a quiet location,7567345,Petra,,Milbertshofen-Am Hart,48.20263,11.57577,Private room,48,2,160,2020-09-15,1.63,2,0,0,
1965069,wg zimmmer  in bunter wohnung,10151033,Laura,,Schwabing-Freimann,48.17696,11.58696,Private room,59,2,37,2019-10-07,0.39,1,4,0,
1973435,Truly Unique Hideaway,910842,"John, Lisa And Greta",,Schwabing-Freimann,48.16936,11.58419,Entire home/apt,150,3,25,2019-10-06,0.26,1,22,0,
2003416,Munich IsarCondo - citycenter south,3181349,Matthias,,Untergiesing-Harlaching,48.11523,11.56705,Entire home/apt,55,180,33,2021-08-31,0.32,1,175,1,
2042437,Altbauwohnung Dreimühlenviertel,10473974,Jens,,Ludwigsvorstadt-Isarvorstadt,48.12265,11.55991,Entire home/apt,80,5,19,2021-09-15,0.19,1,0,1,
2148966,Modern family apartment in the heart of Munich,5520261,Ann-Kathrin,,Ludwigsvorstadt-Isarvorstadt,48.13053,11.57414,Entire home/apt,120,5,67,2022-06-18,0.66,1,13,5,
2180546,Apartment with 3 Rooms,11120394,Pension Belo Sono,,Schwanthalerhöhe,48.13482,11.53962,Entire home/apt,270,1,4,2022-06-03,0.19,4,30,3,
2200178,Helles  kl. Zimmer München Wifi/Welan,10964992,Lissy,,Bogenhausen,48.15792,11.63527,Private room,35,2,35,2019-12-17,0.46,2,0,0,
2209553,Your home away from home,4864218,Frank,,Altstadt-Lehel,48.13455,11.58295,Entire home/apt,80,14,0,,,1,53,0,
2220495,Wunderschöne Künstler-Wohnung im Zentrum Münchens,11328011,Lea,,Au-Haidhausen,48.12592,11.58785,Entire home/apt,140,2,39,2022-03-12,0.41,1,180,13,
2246626,Sunny room in the heart of munich,76217,Dani,,Au-Haidhausen,48.13089,11.59676,Private room,64,1,43,2019-10-11,0.43,1,83,0,
2251998,Chic&cozy room w/your own bathroom,11500933,Flor,,Ramersdorf-Perlach,48.12072,11.60151,Private room,50,3,125,2022-05-15,1.32,1,45,6,
2286506,Sunny Penthouse Apartement / 20 min to Center,11681694,Gabriele,,Bogenhausen,48.16386,11.6488,Entire home/apt,150,3,224,2022-06-19,2.30,1,162,29,
2329467,"★ Cosy Room, 15 min to City ★",8547637,Mariam,,Neuhausen-Nymphenburg,48.14667,11.53529,Private room,35,20,26,2022-04-02,0.55,1,28,2,
2331422,Apartment in München Grosshadern,11907213,Gerhard,,Hadern,48.11823,11.47098,Private room,39,4,161,2022-05-07,1.61,1,272,12,
2341626,"Maisonetten-Wohnung,in Obergiesing",910486,Hatice,,Obergiesing,48.11439,11.59433,Entire home/apt,120,3,17,2019-09-26,0.17,2,101,0,
2398709,Top Floor stunning view over Munich,5856324,Albert,,Milbertshofen-Am Hart,48.17809,11.58018,Entire home/apt,60,60,10,2021-09-23,0.23,1,233,3,
2416149,Zentrum nahe Wohnung im Grünen,12349358,Christa,,Moosach,48.17211,11.49405,Entire home/apt,79,5,9,2016-09-27,0.09,1,169,0,
2423396,Studio Apartment - central & quiet + balcony,12385537,Nicolas,,Ludwigsvorstadt-Isarvorstadt,48.13287,11.58074,Entire home/apt,82,1,100,2022-06-18,0.99,1,0,22,
2439212,A&D's Urban Oasis,811537,Dieter,,Neuhausen-Nymphenburg,48.15688,11.5394,Entire home/apt,85,2,67,2020-10-25,0.68,1,0,0,
2445882,Artist Apartment for Individualists,12506021,Juergen Reiter,,Schwabing-West,48.16191,11.5743,Entire home/apt,92,3,66,2022-06-09,0.66,1,25,8,
2452832,Great&Cozy&Well situated Apartment,10266189,Hamid Und Benedicte,,Maxvorstadt,48.14416,11.55974,Entire home/apt,75,28,505,2022-04-17,5.06,1,118,17,
2512391,Quiet room to the courtyard,12860850,Chris,,Maxvorstadt,48.15183,11.57603,Private room,56,4,124,2022-06-11,1.25,1,45,15,
2530463,Next to the Isar River and old bridge,12958264,Manni,,Ludwigsvorstadt-Isarvorstadt,48.12203,11.56356,Private room,39,5,12,2020-04-01,0.16,2,14,0,
2540597,1 Ferienzimmer im Einfamilienhaus,13010784,Georg,,Feldmoching-Hasenbergl,48.20053,11.55125,Entire home/apt,88,1,3,2021-11-29,0.04,1,343,2,
2544224,"Cosy in French Quarter, central",12706102,Lauia,,Au-Haidhausen,48.13013,11.59917,Entire home/apt,138,1,364,2022-05-27,3.64,1,275,36,
2602887,Great apartment in Bogenhausen,13330528,Werner,,Bogenhausen,48.15227,11.62811,Entire home/apt,85,99,21,2018-05-29,0.21,1,173,0,
2606617,"Loft DT-Wohnung ""Industrial Style""",13348396,Steve,,Thalkirchen-Obersendling-Forstenried-Fürstenried-Solln,48.09794,11.53945,Entire home/apt,140,3,19,2022-06-08,0.20,1,115,10,
2627133,Tolle 2 Zi. Wohnung in Schwabing,1786432,Alexandra,,Maxvorstadt,48.15612,11.56441,Entire home/apt,68,7,20,2020-09-06,0.21,1,172,0,
2662348,München Schwabing Bestlage,106107861,Johanna,,Schwabing-Freimann,48.17276,11.59031,Private room,44,2,292,2022-05-15,2.92,1,273,16,
2683845,Your Business Appartment in the City-Center,13738205,Daniel,,Maxvorstadt,48.15331,11.56629,Entire home/apt,200,3,36,2022-01-13,0.36,1,365,1,
2699009,Room+ bathroom next to Oktoberfest,7825351,Iris,,Maxvorstadt,48.14783,11.56503,Private room,60,2,62,2019-10-14,0.72,2,235,0,
2704397,2 Zimmerwohnung im Herzen Münchens,3551724,Nico,,Altstadt-Lehel,48.13649,11.58642,Entire home/apt,200,2,2,2019-10-06,0.06,1,82,0,
2758752,"Zentrale, ruhige Dachterrassen-Oase",14041236,Martin,,Au-Haidhausen,48.12283,11.58045,Entire home/apt,150,2,86,2021-11-23,0.87,1,0,6,
2773000,Munich City Place near Octoberfest,5995353,Tim,,Sendling-Westpark,48.113628,11.53343,Entire home/apt,55,3,25,2022-03-04,0.27,1,37,4,
2806219,Loft with Rooftop Terrace at Oktoberfest,13317444,Tamara,,Schwanthalerhöhe,48.13034,11.5441,Entire home/apt,307,5,0,,,1,85,0,
2844543,Individual bright room in Laim,14548090,Gabriele,,Laim,48.13909,11.51071,Private room,35,7,2,2022-03-19,0.56,1,0,2,
2861806,Zimmer mit Gartenblick,972712,Michael,,Bogenhausen,48.15841,11.65024,Private room,30,1,0,,,4,0,0,
2864844,"LEERE Altbau-Wohnung 2,5 Zi., 78qm",14642832,Claire,,Laim,48.13673,11.51773,Entire home/apt,49,5,28,2019-12-30,0.28,1,0,0,
2899956,"Light, quite and central apartment - Maxvorstadt",14821867,Christina,,Maxvorstadt,48.15194,11.55606,Entire home/apt,90,2,51,2022-06-05,0.82,1,15,4,
2915077,Charmante Wohnung im Glockenbach,14887543,Victoria,,Ludwigsvorstadt-Isarvorstadt,48.13051,11.57727,Entire home/apt,84,5,18,2022-05-01,0.24,1,11,2,
2929924,"Quiet area, good public transport, sociable host",14961837,Ralph,,Moosach,48.17559,11.50596,Private room,34,3,168,2022-06-13,1.70,1,17,18,
2931704,Quite location - perfect connectivity,10567021,Nicole,,Moosach,48.17871,11.49177,Entire home/apt,140,3,87,2021-08-28,0.88,1,41,1,
2942423,"(#1.1)Flat527sqf, 5min>MesseByTram",2386578,Chris,,Berg am Laim,48.12808,11.61769,Entire home/apt,49,180,21,2016-12-31,0.21,2,193,0,
2949717,Zimmer in großer Wohnung,6391468,Kristina,,Au-Haidhausen,48.12869,11.60489,Private room,60,3,122,2022-04-30,1.23,1,255,5,
2961549,"Luxurious stylish flat, central",823913,Karin,,Schwabing-West,48.16219,11.56319,Entire home/apt,185,3,35,2022-02-10,0.36,2,0,3,
3028008,Zentral + 2 min zur Isar + Autobahn,15423830,Albert,,Untergiesing-Harlaching,48.1143,11.56853,Private room,57,5,25,2022-04-23,0.26,2,225,5,
3044351,"Beautiful, bright room, 24 sqm",15502677,Michael J.,,Sendling,48.11913,11.54861,Private room,52,2,20,2019-10-06,0.20,1,171,0,
3054425,Zimmer in WG zu vermieten ab 01.09.2018,15550892,Ulrika,,Pasing-Obermenzing,48.1451,11.46088,Private room,40,2,19,2022-06-20,0.20,1,290,9,
3066066,Sehr schöne 2 Zi. Dachgeschoss Whg,15603956,Alexandra,,Thalkirchen-Obersendling-Forstenried-Fürstenried-Solln,48.09644,11.54078,Entire home/apt,150,2,35,2022-01-02,0.36,2,232,4,
3092813,"A small, comfortable room",14192542,Kathrin,,Schwabing-West,48.16645,11.57799,Private room,45,1,51,2022-03-10,0.54,1,203,1,
3106347,100qm Wohnung mit 2 Balkonen und Panoramafenstern,7083714,Claudia,,Neuhausen-Nymphenburg,48.15841,11.54964,Entire home/apt,130,4,4,2022-06-04,2.45,1,23,4,
3148810,"Gemütliche Wohnung in sonniger, ruhiger Lage",995891,Verena,,Schwanthalerhöhe,48.13298,11.53876,Entire home/apt,72,7,4,2021-08-20,0.04,1,0,2,
3169487,Schwabing-West for female guest,16076886,Ele,,Maxvorstadt,48.1569,11.56361,Private room,49,2,291,2022-06-11,3.02,1,268,61,
3189113,Ruhiges neu renoviertes Zimmer Stadt- und Messenah,16167156,Monika,,Ramersdorf-Perlach,48.10289,11.61862,Private room,27,3,99,2022-06-10,1.41,3,41,22,
3211689,"Beautiful room -  central, green and calm",1993183,Barbara,,Milbertshofen-Am Hart,48.18206,11.57197,Private room,35,1,503,2022-06-16,5.23,1,88,41,
3213284,Komplette Wohnung bezugsfertig zu vermieten,16277262,Alexa,,Maxvorstadt,48.14909,11.57468,Entire home/apt,50,365,0,,,1,81,0,
3238706,Romantic City-Appartment,13340667,Leon,,Ludwigsvorstadt-Isarvorstadt,48.12765,11.57176,Entire home/apt,71,4,117,2022-05-30,1.21,2,21,19,
3260814,Quite Room at our Penthouse Munich City Center,4896121,Moses,,Ludwigsvorstadt-Isarvorstadt,48.1384,11.56355,Private room,81,2,293,2021-10-22,3.03,2,127,2,
3317628,Gemütliche 4-Zimmer Wohnung im Herzen Schwabings,2269969,Claudia,,Schwabing-West,48.15734,11.564,Entire home/apt,140,3,3,2022-05-24,2.05,1,19,3,
3329502,Family loves traveling - space now!,12958264,Manni,,Ludwigsvorstadt-Isarvorstadt,48.12196,11.56141,Private room,39,14,16,2019-11-01,0.21,2,46,0,
3352010,"Bright, art-friendly, cosy apartment with balcony",16913766,Daniel,,Au-Haidhausen,48.12692,11.59489,Private room,60,4,61,2018-07-06,0.63,1,206,0,
3375898,"Dach-Wohnung, Balkon (10 min walk to Oktoberfest)",17032332,Tobias,,Sendling,48.11282,11.55173,Entire home/apt,82,2,83,2022-06-06,1.04,1,13,15,
3406709,2 Zimmer Wohnung  am Laimer Platz,17182227,Sabrina,,Laim,48.13752,11.5015,Private room,45,7,9,2016-06-23,0.10,1,0,0,
3419577,Wunderschöne Wohnung mit Isarblick,15964528,Annette,,Ludwigsvorstadt-Isarvorstadt,48.12231,11.56618,Entire home/apt,145,2,105,2019-11-07,1.08,1,0,0,
3464431,SUNNY  NEW  QUIET APARTMENT WITH BALCONY,2690936,Britt,,Milbertshofen-Am Hart,48.1773,11.56783,Entire home/apt,39,60,5,2022-04-30,0.05,2,122,1,
3486315,Cozy Studio in best location of Munich!,8073223,Maxime,,Schwabing-West,48.16205,11.567,Entire home/apt,105,7,1,2019-12-28,0.03,1,0,0,
3500931,Great flat for Oktoberfest - for couples or 4,6595822,Maike,,Obergiesing,48.11622,11.5824,Entire home/apt,1200,28,16,2019-09-27,0.20,1,364,0,
3591390,Schöne 2 Zimmer Wohnung,15603956,Alexandra,,Thalkirchen-Obersendling-Forstenried-Fürstenried-Solln,48.09618,11.54285,Entire home/apt,120,2,58,2022-06-01,0.63,2,112,7,
3597406,"Main of Schwabing, for only girls",14631282,Hidemi,,Schwabing-West,48.16415,11.57019,Private room,62,2,116,2020-02-14,1.22,1,112,0,
3633225,Cozy appartment in Schwabing,6403170,Barbara,,Schwabing-West,48.16385,11.57062,Entire home/apt,89,2,95,2022-05-23,1.00,1,181,12,
3662438,Die Wohnung ist sehr komfortabel !!,18564569,Robert,,Berg am Laim,48.12901,11.61989,Private room,37,3,37,2022-04-29,0.38,1,232,4,
3672039,Exklusive Whng im Herzen Münchens,4461033,Dani,,Schwanthalerhöhe,48.13087,11.53895,Entire home/apt,99,3,131,2022-06-11,1.44,1,178,7,
